recommendationid,content,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_at_review_min,playtime_forever_min,author_steamid,timestamp_created
199787245,플스 플레따고 또삼 ㅡ_ㅡ,1,0,0,0.5,1259,1407,76561198075541269,1752503750
199752575,"스텔라블레이드 플레이하고 넘어왔음. 확실히 스텔라블레이드가 친절한 게임이라는 걸 느낌.  다른 소울게임들에 비해 친절하다고는 하지만 그래도 불친절함. 스텔라블레이드를 하고 바로 넘어 와서 더 그렇게 느끼는 걸 수도 있는데, 무튼 불친절한 게임에 속하는 건 맞다고 봄. 의외로 아직까진 보스전이 어렵지 않고, 일반몹 상대하면서 진행하는게 더 어렵게 느껴짐.  이제 슬슬 중간정도 진행한 거 같은데, 초반보다는 수월해 지는 거 같음. 장비도 업그레이하고 레벨업도 해서 그런가봄. 재미가 조금씩 붙음.  재미 붙는데 시간이 오래걸리는 게임인가 봄",1,0,0,0.463576167821884155,1616,2234,76561199099759346,1752456968
199749516,가능,1,0,0,0.5,1642,2321,76561198983534983,1752453115
199731077,발매 극초반 게임페스로 하다가 dlc하려고 다시사서 했는대 그때보다 엄청쉬워졌네 하면서 디엘씨지역 가면 그떄 그맛 그리우셨지요? 하면서 괴랄한 피통을 가진애들이 반겨줌 절대 레이피어같은 작은 호신용무기를 들지말고 씹상남자 토르해머를 들어 --------------------------------------------------------------------------------------------------------------------------- 본편 및 디엘씨 완료 여운이 남는 좋은게임... 난이도는 솔직히 초창기 피의거짓보다 쉬운듯 전설의 스토커 난이도여도 그떄보다 쉬우니까 옛날에 하다가 어려워서 접은사람들 본편이랑 디엘씨까지 달려도 좋을거같습니다.,1,0,0,0.5,1377,1377,76561198089232237,1752433580
199716819,솔찍히 쉽습니다.,1,1,0,0.519999980926513672,988,2350,76561198140506927,1752420984
199703063,"스토리의 깊이를 제외하면 웰메이드 소울라이크라고 생각합니다 소울라이크에서 너무 악의적이거나 답답했던 부분을 긁어주는게 시원하긴 했으나, 반대로 몬스터를 여기저기 숨겨놓거나 바닥이 꺼지거나 하는 깜놀?요소를 너무 많이 집어넣어 놔서 하다보면 적당히 좀 넣지라는 생각이 듭니다. 그리고 최신 드라이버 문제인지는 모르겠으나, 75프레임 고정 fsr 프레임생성을 안하면 스터터링이 너무 심해서 게임이 플레이 불가능 할 지경입니다. DLC나온지도 조금 된걸로 아는데 해결좀 해주십시요..",1,0,0,0.5,960,2084,76561198071946379,1752408855
199703057,맛있는 소울라이크 게임임 블러드본 느낌도 나면서..,1,0,0,0.5,513,3229,76561198391183681,1752408849
199693727,DLC 하면서 눈물 줄줄 흘리고  감정적으로 너무 힘들어서  진짜.. 망할놈들 아 욕 안 쓰고 싶었는데 너무 빌어먹게 욕나오게 잘 만들어서 진짜 미치겠네 DLC 다들 사세요 꼭 사셔야 합니다. 추천은 인형의 왕을 잡고 -> DLC를 깨고 -> 다시 본편으로 돌아오는 것을 추천합니다     저 DLC 엔딩 봤고 이제 그 빌어먹을 놈들을 다 처단하러 갑니다,1,4,0,0.560000002384185791,2803,3299,76561198243264086,1752398444
199661265,굿,1,0,0,0.5,479,2404,76561198260403141,1752366165
199659395,"피노키오를 배경으로 하는 소울라이크 액션 RPG, P의 거짓입니다.    많은 던전, 많은 보스. 꽤 흥미진진한 스토리.  선형적인 스테이지 구조를 취하고 있지만, 도리어 그래서 헷갈릴 일 없이 진행할 수 있습니다.    필드 난이도가 높고, 보스 수도 적지 않습니다. 이래저래 귀찮은 것도 많지만 상당히 잘 만들어진 게임이라 생각하며 플레이했습니다.    추천할만한 작품입니다.   재미있게 잘 플레이 했네요.",1,0,0,0.5,1336,1336,76561198173665898,1752363909
199644449,KOREAN GOD겜. 게임패스 데이터 옮겨와서 DLC하려고 2회차 하는데 최고 난이도로 해도 지금 챕터 8 하고 있는데 처음 나왔을 때보다 많이 쉬워졌네,1,0,0,0.5,731,2011,76561198911729225,1752348453
199619318,재밋음,1,0,0,0.5,2134,2167,76561199092879868,1752327133
199608158,중반 이후부터 난이도가 올라가서 초반처럼 쉬운줄 알고 나대가 ㅈㄴ뒤졌음  스토리는 엔딩보고도 여운이 좀 남을정도로 좋다고 생각함 다음작 이 기대됨,1,0,0,0.5,4244,4770,76561198901774729,1752315605
199605789,"장점 스토리가 직관적이고 이해하기 편하며 재밌음. 전투 분야에서는 퍼펙트 가드 시스템이 있어서 단순 피하기 게임이 아니라 전투라는 느낌을 강하게 줘서 좋았음.  단점 어지간한 찌끄레기 잡몹도 엇박자로 때리니깐 퍼펙트 가드를 하기어려움. 심지어 보고 반응할 수 있을 정도로 너그러운 엇박자도 아님. 그렇다고 패턴을 익힌 후에 퍼펙트 가드를 시도하기엔 상대는 잡몹임. 상대가 나를 공격하기전에 잡는게 더 나은정도. 그래도 개뽀록으로 퍼펙트가드 성공하면 쾌감 오짐  현재 1회차 클리어했고,, 2회차는 아직 모르겠다. 그래도 충분히 해볼만한 재밌는 게임이라고 생각함 굿~",1,0,0,0.5,1833,2218,76561198998492959,1752312951
199586399,.,1,0,0,0.5,2244,2898,76561198312156314,1752288903
199580720,다른 소울라이크들과 달리 스토리보는맛이 굉장함,1,0,0,0.5,2574,6128,76561198196951310,1752281860
199549205,너무 재밌게 즐겼네요. 업적 모으겠다고 이리저리 돌아다니고. 공략도 보고 그러며 4회차만에 전부 수집 했어요. 한 번은 크랙 터져서 세이브 다 날라가고 인식 자체가 안되는 문제가 있었는데. 이후 몇 번 더 크랙 문제 터졌지만 세이브 인식이 안되는 문제를 해결이 됐더라구요.  저번에 이와 관련해서 질문 했었는데 어떤 분이 답변 달아주셨거든요.  ----------------------------------------------------------- 크래시는 ue4관련 fatal에러가 대부분이에요 이렇게 튕긴후에는 세이브인식이안되는경우가 생겨요  우클릭 실행인수에  -d3d11 -dx11 -dx12 세개중에 하나씩 적용해서  1시간씩플레이해보세요 대부분해결된다는데 저는 무슺짓을해도 안되더라구여 ----------------------------------------------------------  어떤 조치가 있었는지 아니면 위 방법 때문인지. 크랙 터져도 세이브 인식은 가장 최근 세이브로 인식이 되더라구요.  지금까지 하면서 한번은 세이브 날아가고. 그거 제외하고 3회차 돌리고 방금 4회차 돌려서 dlc 무기까지 획득 후 업적 100% 했네요. 넘 재밌었고 추후 작품도 기대하겠습니다~!,1,0,0,0.5,8712,11311,76561198846426349,1752251270
199546521,"소울라이크 입문이라 다른 소울라이크랑 비교 불가  그런데 너무 재밌음  소울류의 그 ㅈ같은 길찾기가 싫어서 안하고 있었는데, 피구라는 일자형 진행이라는 소리 듣고 구매해서 플레이 해봄  게임 분위기랑 BGM이 너무 좋고 액션 손맛이 좋은 게임  소울라이크 입문으로 추천 합니다",1,0,0,0.5,2102,3815,76561198202282790,1752249041
199544830,패치할수록 갓겜,1,0,0,0.5,1705,2602,76561198853107611,1752247624
199538148,짧은 거짓말 이였다  나는 잘지내요 아빠..  진짜로,1,0,0,0.5,1764,2387,76561198358819744,1752242502
199510227,소울류를 접해본 게임은 파스칼웨이저 밖에 없기때문에 이 게임이 나왔을때 하고싶어도 많이 어려울거 같아서 선뜻 구입하질 못했습니다. 그래서 할인 할때마다 침만 흘리고 있었는데 난이도 변경 시스템이 나왔다 해서 바로 구매했습니다! 어..그런데 난이도를 보통으로 했는데 너무 쉬워서 스토커모드로 하고 있습니다. 역시 소울류는 긴장감 넘치면서 치고 빠지는게 매력인거 같네요..ㅋㅋ지금 너무 재밌게 하고 있어요! 진작 살껄 그랬어ㅠㅠ,1,0,0,0.5,394,590,76561198308998154,1752209824
199472702,m,1,0,0,0.5,3651,6098,76561199021007346,1752170320
199443847,dddddd,1,0,0,0.5,1406,3849,76561199365355337,1752145648
199440652,"소울류 중에 가장 재미있게 한 게임 같습니다. 스토리도 직관적이라 흐름을 따라가며 충분히 잘 이해되었고, 특수무기만 사용하는 저로서는 다양한 무기들이 있다보니 즐겁게 플레이했습니다.",1,0,0,0.5,9234,9234,76561198825297625,1752141921
199383835,세키로와 스콜라의 ㅅㅋㄹ이크,1,0,0,0.5,2129,2466,76561198834861334,1752080053
199363898,"익숙한 전형적인 소울이지만,스토리를 잘 버무린 소울게임",1,0,0,0.5,4562,6672,76561199014655188,1752062681
199361908,dd,1,0,0,0.5,2967,3502,76561198082393291,1752060667
199349084,시이이이이발 서곡까지 10만원 질렀는데 반절 후려치기 세일이라니 땅을 치고 통곡한다,1,0,1,0.5,299,300,76561199190806855,1752044751
199338183,소울류 입문작으로 가장 적합한 듯  본가에는 없는 난이도 선택이....  닼3 처음할 때처럼 최근에 했던 게임 중 가장 재미있었음,1,0,0,0.5,744,1577,76561199475514836,1752030500
199312076,"넘모 재밌었다 흑흑ㅠ.... DLC보단 줄리앙 퀘스트가 잔잔~허니, 갬-덩이네여",1,0,0,0.5,1985,3463,76561198048935894,1752003673
199291178,ㅈㄴ 어려운데 재밌음,1,0,0,0.5,2852,4998,76561198361169665,1751986381
199289675,인형왕 개같은년 (25시간 후) DLC 막보 씨이이이이이이빨년,1,0,0,0.5,2144,2301,76561199363216459,1751985175
199255957,"제가 LA 있을때는, 뭐든지 직접 해봐야 직성이 풀렸어요. 투구폼 바꿔보겠다 싶으면 불펜에서 몇 시간이고 혼자 던지고, 경기 끝나고도 샤워도 안 한 채로 공만 들여다보며 ""이게 왜 안 먹히지?"" 하고 연구했죠. 그러다보니 자연스레 생각이 많아지고 생각이 많아지다보니 말도 많아지고, 말이 많아지면 생각이 더 많아지고… 이게 순환이 돼요. 이게 제 스타일이에요. 그래서 팬한테도 말 많이 하고, 후배한테도 말 많이 하고, 뭐 그런 거죠. 아내가 없었으면 아직도 얘기 중이었을 겁니다.  그런데 말이에요, 그 열정이 이번에 P의 거짓을 하면서 다시 불타오르더라고요. 처음엔 그냥 '피노키오? 다크소울?인가?' 하고 시작했는데, 와… 이건 그냥 그런류의 게임이 아니에요. 분위기부터가 확 잡아끌어요. 스토리도 꽤나 잘 짜여있고, 특히 보스 디자인이 정말 기가 막혀요. 이게 뭐 하나 때려부수는 맛도 있고, 딱 퍼펙트 패리 타이밍 놓쳤을 때 긴장감이 장난 아니에요. 근데 그거 아세요? 제가 진짜 몰입하게 된 건 따로 있어요.  제가 마이너리그 시절에 외로워서 한국말 들리면 막 지나가던 분들 팬이 아니더라도 붙잡고 얘기했거든요. 그게 너무 얘기 못 하다보니까 한 번 만나면 몇 달 치 말을 한 번에 쏟아내는 거예요. 게임도 그래요. 이 P의 거짓이, 혼자 외로운 분위기에서 나아가면서 자꾸 스토리 조각들, 제 실력의 경험치들을 찾게 되는데, 그게 마치 예전 생각나게 하더라고요. 그 조각들이 점점 맞춰지고 해소될수록 내 안에서도 뭔가 정리가 되는 기분이 약간이나마 들었습니다.  그리고 보스전. 이건 진짜 할 말이 많아요. 패턴 외우는 것도 중요하지만, 회피, 퍼펙트가드, 딜타이밍… 이건 완전히 야구에서의 투구에요. 전성기 때 타자랑 싸우던 느낌 났어요. 물론 전 많이 맞기도 잡기도 잡았고요. 죽어도 또다시 도전하고, 무기 갈아타고, 빌드 연구하고… 이게 반복인데, 이상하게 지겹지가 않아요. 마치 팬이랑 얘기하다가 ""아, 맞다 이 얘기도 해줄게"" 하고 계속 이어지는 그 맛이랄까?  스토리도 참 기묘하게 끌려요. 이렇게 어둡고도 흡입력있게 재해석할 줄은 몰랐어요.  희망인데 절망이고, 인형인데 인간이고… 아, 이게 참 복잡하면서도 묘하게 와닿더라고요. 마치 제가 텍사스 시절에 성적이 부진해져서 인간관계 다 망치고 혼자 맥주 마시며 ""나는 뭐하고 있나"" 했던 때가 떠오르기도 하고요.  그리고 이 게임은 진짜, 연출이나 배경, 음악까지 손댄 부분이 없어요. 그런 디테일이 살아있으니까, 제가 해설할 때도 ""이 투수는 디테일이 살아있어요!"" 했던 그 말이 생각났죠.  저는 P의 거짓을 하면서 단순히 게임을 넘어서, 내가 과거에 해왔던 수많은 말들, 조언들, 실패와 반성들… 그걸 다시 곱씹게 됐어요. 후배들에게 ""기회가 왔을 때 준비되어 있어야 해""라는 말을 했는데, 이 게임도 마찬가지에요. 언제 어떤 몬스터나 보스가 나올지 모르고, 준비 안 돼 있으면 그냥 한 방에 가는 거예요. 그래서 저는 이 게임을 그냥 게임으로 보지 않아요. 이건 일종의 철학이에요. 준비와 도전, 그리고 실패 속의 학습. 이게 인생이죠.  한 마디로, P의 거짓은 딱 저 박찬호 스타일입니다. 말 많고 생각 많고, 그 안에서 길을 찾는 사람한테는 최고의 게임이에요. 괜히 오랜만에 팬한테도 ""야, 너 이 게임 해봤어?"" 하고 말 걸게 되는 그런 게임. 물론 팬은 또 괴로워 하겠지만요.   근데 그게 중요한 게 아니고, 제가 예전에 김하성 선수한테도 얘기했는데 말이에요.  아니 그전에 LA에 있었을 때도 비슷한 상황이 있었어요.  그때 뭐였더라, 아 맞다, 마이너 시절에 어떤 미국 친구가 저한테 슬라이더 질문했거든요?  그래서 그 친구한테 제가 ""이건 손목 각도보다는 느낌이야, 네가 던지고 나서 공이 너를 설명하게 만들어야 돼"" 이런 식으로 얘기했는데 그게 또 오히려 제 자신한테 하는 말 같았고, 그래서 그날 이후로 저는 항상 던지기 전에 한 템포 쉬고, 숨 들이쉬고, 그리고 던졌죠. 그게 루틴이 돼서 지금까지도 제가 뭔가 중요한 결정을 내릴 때는 항상 그렇게 하는데, 이 게임도 마찬가지더라고요. 딱 그 리듬이 있어요. 싸우기 전에, 선택하기 전에, 그냥 툭 하고 넘기지 않고 한 번 생각하게 만드는…   근데 그게 또 반복되면 익숙해지고, 익숙해지면 자기도 모르게 그게 자기만의 템포가 되고, 그게 또 다음 행동의 기준이 되고... 아, 또 그 얘기하니까 그 당시 태균이랑 근처 살 때 있었던 일도 생각나는데, 그 친구가 매일마다 무슨 요리를 했는지 아세요? 이건 진짜 웃긴 얘긴데, 아니 잠깐만 그 얘기 전에, 제가 텍사스 시절 얘길 안 했네, 그게 왜 중요하냐면…",1,1,1,0.523809552192687988,2729,2748,76561198356665883,1751946364
199234033,아 별로 재미없어서 4회차밖에 안했네,1,0,0,0.5,4832,5202,76561199089877550,1751922836
199203575,다인조 보스만큼은 본가보다 낫다,1,0,0,0.5,1699,1717,76561198436861336,1751897740
199197146,후속작 기원,1,0,0,0.5,5247,5247,76561198102950993,1751892089
199184709,아 시발 좀 굴러,1,0,0,0.5,1091,1322,76561199086439913,1751878093
199178779,컨셉과 스토리가 굉장하다. 마지막이 조금 아쉽다. 보스패턴이 조금 더 다양했으면 좋았겠다.,1,0,0,0.5,944,1639,76561199525629633,1751870265
199163071,good,1,0,0,0.476190477609634399,528,1955,76561198836328701,1751852792
199148664,재밌었어요,1,0,0,0.5,2088,2088,76561198253093569,1751838034
199134216,소울라이크 본가에서 뭘 더 개선하면 좋을까? 에 제대로 답한 듯한 게임 입문용으로 아주 좋음,1,0,0,0.5,1940,2512,76561198186316070,1751826668
199115485,4회차까지 기존 난이도로 전부 완료 도전과제도 전부 완료 난 그냥 다 좋았다 처음부터 끝까지 씹고 뜯고 맛보고 즐기고 이런 게임이 더 나왔음 좋겠다 그리고 봄봄아...얘기 늦게 들었다 넌 아마 크라트 호텔에서 영원히 살겠지 하지만 걱정마라 우리 제페토 인형이 전부 해결했으니까 그러니 마음놓고 크라트 호텔에 오는 방문객들 따뜻하게 맞이해주렴 그곳에선 행복해라 언젠가 또 만나길바래,1,0,0,0.5,6574,6574,76561198278194470,1751813024
199113908,"소울류 게임 스트레스 받아서 절대 안사는데 처음으로 사봤다  진짜 스트레스는 받았다! 근데 불닭 먹는 사람들 기분 이해할 것 같다!  너무 매운데 맛있잖아 스트레스 쌓이는데 또 풀리잖아   그래도 2회차는 안할거야 엔딩 본 나 자신에게 건배를 ,, :wine_glass:",1,0,0,0.5,1734,1734,76561198420016664,1751811876
199112702,DAS,1,0,0,0.5,1830,3402,76561198341806860,1751811020
199112523,필드가 씨발이고  보스전은 맥빠지는 닼소랑 다르게 필드는 무난하고  보스전이 맵고 재밌는  상상만 해본 이상적인 소울겜 엘든링 제외 소울류 고트 Dlc까지 매우 야무짐,1,0,0,0.5,3566,3566,76561199014212185,1751810897
199111131,good,1,0,0,0.5,4216,5048,76561198114517158,1751809804
199104438,후속작 나올때까지 숨 참음,1,0,0,0.5,2384,2695,76561198884892115,1751804505
199098384,"프레임 드랍이 있습니다. 50번대 그래픽카드만 그런건진 모르겠는데, 드라이버를 바꿔가며 설치해봐도 프레임드랍이 생겨요. 제작진이 혹시 보신다면 얼른 업데이트로 안정되었으면 좋겠어요. 게임 자체는 너무 재밌습니다! 플스와 pc 모두로 다회차를 할 정도로 재미있고, DLC도 매우 재밌게 엔딩 봤어요. 예전처럼 프레임 안정화만 되면 정말 최고의 게임 중 하나에요!",1,0,0,0.5,1917,2302,76561199050747971,1751798848
199088655,난이도 조절을 할 수 있어서 좋음. 소울류가 재밌는게 아니라 액션게임을 재밌게 하는 사람은 난이도 쉽게 하면 될듯.  난 이젠 소울류는 피곤해,1,0,0,0.5,1404,1404,76561198413979520,1751788992
199082523,사셈,1,0,0,0.5,999,3472,76561199683649731,1751782125
199079308,개추,1,0,0,0.5,595,1144,76561199546144707,1751778486
199071625,아쉬운 부분도 분명히 있지만 재밌음,1,0,0,0.5,3977,7124,76561198119911693,1751770301
199046321,아 진짜 가드했는데,1,0,0,0.5,3267,3267,76561199171160671,1751745427
199038219,본편은 엑스박스 패스로 즐기고 DLC 를 즐기기 위해 스팀에서 구매하고 다시 처음부터 플레이했음.  다시 사서 플레이를 할 정도로 정말 잘만든 게임임.  스토리도 마음에 들고 게임성은 프롬 제외 소울라이크 게임 중에서는 탑게임으로 주고싶음,1,0,0,0.5,2303,2356,76561198005474896,1751738626
199028389,너무너무 맛잇다... 게임 거의 초회차밖에 안하는데 3회차 진행중...,1,0,0,0.5,3732,4118,76561198116604820,1751731069
199022935,재밌어요 프롬의 소울에 가장 근접한 게임이 아닌가 싶네요  스토리 액션 음악 조작감 어느하나 빠질거없이 잘 만든 게임입니다,1,0,0,0.5,1533,3393,76561197964842791,1751727028
199022843,왜이렇게 맛있나요 디엘씨,1,0,0,0.5,3142,3218,76561198841922988,1751726954
199021683,난 프롬빠돌이라 다행이다 반찬이 끝도없이 나오는데 맛있잖아,1,0,0,0.5,1767,1767,76561198101882155,1751726087
199011225,소울라이크류 장르를 입문하시고 싶다하시면 이겜이 제격입니다.  난이도도 적당하고 길이 거의 일직선으로 되어있어서 길치여도 아 여기로 가야하구나 금방 아실수 있습니다.  스토리가 환상적입니다. 뭐라 말하기도 아까운만큼 몰입감이 쩔어요  물론 최적화도 잘되어있습니다.  다른 소울류보다 난이도가 낮으니 추천드립니다.,1,0,0,0.5,147,159,76561199634595611,1751717246
199010543,노래 좋고 타격감 좋고 맵 구성도 나쁘지 않은게 소울류 입문작으로 추천,1,1,0,0.5,1764,1918,76561198097450394,1751716643
198990217,"알잘딱소울 입니다  역시 디지털에 절여져 자라온 한국인들이  이러한 디지털 콘텐츠에 대한 센스가 좋은 것 같다    소울류가 포함하는 여러가지 요소들에서 우수한 육각형게임 같고요  제일 맘에 든 부분은 길찾기 스트레스를 느끼지 못했다 어디로든 비벼대다보면 대충 맞는 길로 가짐  나에게는 소울류 게임 최대 진입장벽이 길찾기라고 생각하는데 여기서 에너지 보존이 되어서 좋았다  그밖에도 미묘하지만 확실히 도움되는 편의성 요소들이 많이 있어서, 게임의 본질적인 부분에 더 집중하고 몰입하여 플레이할 수 있었다    근데 저멀리 아이템 어렵게 먹으러 갔는데 리전매거진1개 이런거는 좀 화딱지나서 점점 땅에 있는 아이템을 안먹게 되었는데, 퀘스트나 스토리 관련 아이템은 일반 템이랑 다르게 구별되는 뭔가가 있었으면 좋았을 듯 하다    하여간 오래간만에 DLC까지 끝장을 본 게임 . ! !    다크소울이 인제는 보고 배워라",1,2,0,0.493185222148895264,1694,1694,76561198348029485,1751694620
198931591,"본편 및 DLC 3회차 도중까지 플레이하여 모든 도전과제 클리어 소감.  상당히 재밌고 맛있게 맵게 잘 만든 소울라이크 한국산 게임.  다른 여러 소울라이크 게임들과 비교해봐도 전투, 스토리, 음악, 조작감, 세계관, 설정, 맵 레벨 디자인, 편의성 등 다양한 측면에서 높은 점수를 줄 수 있는 게임입니다.  단점으로는 초반의 맵과 전투에서의 불합리도와 피로도가 꽤 큰 편이고, 아뮬렛이나 쿼츠로 얻을 수 있는 능력이 플레이경험을 너무 확 바꾸는 것들도 있는데, 이 부분이 약간 호불호 갈릴 수 있을 것 같지만 개인적인 견해로는 지금까지 해본 프롬 사 게임이나 다른 소울라이크 게임들에서 체험했던 플레이경험과 비교했을 때, ""이게 당연히 됐어야 했는데 왜 나중에 가서야 하게 해주지??"" 또는 ""이걸 이렇게 편하게 해주면 안될 것 같은데??""라고 느껴지는 강화요소들이 좀 애매했습니다(특히 퓨리 어택 관련 요소들). 1회차가 제일 어렵고 2회차 3회차쯤은 오히려 수월한게 소울라이크 특징 중 하나지만 미묘하게 느껴지는 부분들이 있었네요.  전투에 대해서는 상당히 정교하게 잘 만들었고 매력적인 시스템이라고 생각합니다. 보스에게 공격과 방어를 주고받는게 공격도 중요하고 방어도 중요하고 서로를 보완해주며 맞물리는 구조가 아주 좋았습니다. 하지만 역시 제일 버거웠다고 생각되는 부분은 퍼펙트가드 타이밍이 너무 짠 것이네요. 세키로 정도의 널럴함까진 아니어도 아진짜좀만더후했으면좋았을텐데진짜너무어려움. 근데 이건 제가 너무 퍼가 위주로만 플레이한 것 때문이겠지요. 그래서 다들 하는 얘기가 퍼펙트가드, 일반가드, 회피를 섞어서 하라고들 하는데, 인간이란 선택지가 늘어날수록 뇌의 한계가 더 빠르게 오는 법인지라 쉽진 않았습니다. 하지만 적응하면 다 어떻게든 되긴 하더라구요. 공격 방식에 대해서도 선택지가 꽤 다양한 편인 것 같아서, 구평으로만 다크 소울 시리즈를 전부 깬 유저 입장에서는 꽤 복잡하다고 느껴졌습니다. 그럼에도 여러가지 시스템들이 완전히 버려지는 것 없이 필요한 상황에서는 효과적인 것들도 있어서 좋았습니다.  국산 게임에서 이렇게 좋은 게임 할 수 있게 되어서 정말 영광이었고 즐겁게 플레이했습니다. 감사합니다.",1,0,0,0.5,4224,4224,76561198283127626,1751640336
198926689,갓겜,1,0,0,0.5,6484,8993,76561198413551519,1751636836
198924731,소울류 입문자로서 힘들다 근데 재밌다 엘든링은 어떨지 두근거리네,1,0,0,0.5,2731,2881,76561199244815994,1751635353
198914939,난이도가 생겨서 이런류의 게임에 입문해볼수 있게돠ㅣㅁ,1,1,0,0.523809552192687988,1042,1456,76561198799844548,1751626760
198910708,엑박 게임패스로 클리어 했었는데   난이도로만 보면 지금이 나은거 같음 스트레스 없이 재미있는 플레이가 가능함,1,0,0,0.5,1869,1916,76561198120030012,1751622653
198910357,dlc까지 해본 소감으로는 간만에 잘만든 소울류를 즐긴 느낌이네요 가드랑 회피 둘다 사용하는 맛이 있고 무기들도 나름 개성있고 재밌었네요 스토리도 본편은 뭔가 애매하다 싶었는데 dlc에서 완성된 느낌을 받아서 좋았습니다.  추천합니다 ~,1,0,0,0.5,3641,4235,76561198094730071,1751622307
198881244,"난이도 설정이 있어 좋네요. 탐험하고, 전투하는 재미는 있습니다. 가드, 회피 타이밍이 좀 더 길었으면 좋겠어요. 아이템 사용이 너무 불편하네요. ---- 중반 천천히 스토리도 보고, 못가본곳에서 아이템 줍고하면서  하면 무척 잘만든게임입니다.~ 모처럼 매일 즐기는 게임입니다. 적극 추천합니다.",1,0,0,0.5,778,2120,76561198039851164,1751592219
198856309,난이도 조절 넣어주셔서 감사합니다 덕분에 즐길 맛이 난다  그래도 보스전은 어렵고 엘리트몹 보면 심장이 멎을 거 같아요  퍼펙트가드 너무 찰지고 재밌음  DLC도 하고 싶으니 열심히 깨볼 예정,1,0,0,0.5,247,322,76561198369018249,1751568977
198838690,"DLC를 플레이 하고 리뷰를 답니다.  본편도 정말 재미있게 플레이 했는데요, DLC는 서사도 게임 난이도도 더 발전한 모습을 보여줘서 놀랐습니다.   소울 게임을 처음 접한게 피구라인데요 진짜 넘넘 재밌게 플레이하고 있습니다!!!  그리고 보스 대결 추가 넘 조아요!!",1,0,0,0.5,9211,10896,76561198802945789,1751555665
198836471,개씹씹갓겜,1,0,0,0.5,2421,4340,76561198418762501,1751553963
198835534,재밌고 다 좋은데 보스들이 진짜 죄다 하나같이 엇박 지옥임 ㅋㅋㅋㅋㅋ    아오 빡쳐,1,0,0,0.5,1317,1877,76561198886495252,1751553294
198827948,드디어 엔딩봤네요  이름없는 인형 2페이즈에서만 거의 10시간을 헤멘듯..  DLC 사서 또 달려야겠어요 재밌어요,1,0,0,0.5,2906,3062,76561198428942656,1751547206
198805047,소울류 좋아하면 무조건 해보는걸 추천,1,0,0,0.5,2205,2205,76561198119711502,1751523859
198800497,본편 : 국산겜이라 큰 기대가 없었는데 생각보다 잘 만들어서 놀랍습니다. 필수 스토리 보스가 무기를 부식시키는 미친 불쾌한 패턴을 가지고있는것이 제가 생각하는 제일 큰 단점이구요. 다른 단점으로는 어떤 무기를 들어도 묘하게 사정거리가 짧게 느껴진다는 점이 있네요 그런데 이건 제가 다른 액션겜에 익숙해서 그런것 같기도 합니다. 여하튼 잘 만든 게임이라서 소울라이크 좋아한다면 세번 추천,1,0,0,0.5,1853,2336,76561198105459256,1751518526
198740674,도전과제까지 다 깬 게임,1,0,0,0.5,8947,9508,76561198847201949,1751465831
198736494,한국 콘솔의 미래는 밝다.,1,0,0,0.5,1761,4048,76561198406185064,1751462765
198678891,,1,0,0,0.5,2776,4979,76561199446379435,1751403119
198652772,길찾기가 복잡하지 않아 소울류 입문작으로 하시기 매우 적당합니다. 복잡하지 않다고 했지 게임이 쉽다고는 안했지만 결국 복잡하지 않아서 입문하기 적당합니다.,1,0,0,0.5,3318,5429,76561198141144665,1751383046
198630777,재밌다,1,0,0,0.5,1941,1972,76561198871023009,1751364461
198623594,게임패스로 다깨고도 또 하고싶어서 스팀판까지 사게만든다?  그건 걍 뒤지게 잘만든겜이란거임...,1,0,0,0.5,2299,2896,76561198054298264,1751356601
198617438,소울류 처음인데 아직은 어렵지않게 진행중!,1,0,0,0.5,229,3531,76561198099929720,1751349084
198607983,소울류 성공적으로 입문    지금도 이렇게 어려운 건데 너프 전에는 얼마나 더 어려웠던 건지 ㄷㄷ,1,0,0,0.5,3170,6650,76561198313980623,1751338317
198605550,"이번에 할인과 함께 dlc가 나와 사게 되었습니다. 난이도 변경 시스템 덕에 사람들이 소울류 입문작으로 추천을 할만합니다만은, 기본 난이도 기준으로는 몹들 패턴이나 엘리트 몹들 때문에 입문작이라기보단 다른 게임하고 온 사람에게 맞는 느낌입니다. 맵은 선형적이라 프롬류의 게임에 비해 숨겨진 걸 찾기 어렵다거나 그런게 없기에 길찾기부분에선 확실히 입문 난이도라 할법합니다. 다만, 그렇기때문에 살짝 아쉬운 부분이 있습니다, 중반부에 지역을 골라서 먼저 갈수 있거나 나중에 가거나 하는 자유도가 있었다면 더 좋았을거 같습니다.",1,0,0,0.5,1465,2592,76561198076804492,1751335753
198569328,,1,0,0,0.5,5568,6947,76561198056421324,1751303020
